cost_ratio_fn_over_fp,method_id,label,loss_total,loss_per_source,deterministic_optimal,bootstrap_probability_optimal
0.06029542755153481,paddleocr_geometry,OCR joined,40.395835807240076,0.40395835807240077,0,0.0
0.06029542755153481,ocr_if_nonempty_else_qwen,OCR-first,49.43110896641552,0.4943110896641552,0,0.0
0.06029542755153481,set_union,Union,186.2104290378081,1.862104290378081,0,0.0
0.0614349934826959,set_intersection,Intersection,15.867268422812407,0.15867268422812406,1,1.0
0.0614349934826959,paddleocr_geometry,OCR joined,40.611213768229526,0.40611213768229526,0,0.0
0.0614349934826959,ocr_if_nonempty_else_qwen,OCR-first,49.62825387250639,0.4962825387250639,0,0.0
0.0614349934826959,set_union,Union,186.3278043287177,1.863278043287177,0,0.0
0.06259609687638439,set_intersection,Intersection,16.148255444085024,0.16148255444085025,1,1.0
0.06259609687638439,paddleocr_geometry,OCR joined,40.83066230963665,0.4083066230963665,0,0.0
0.06259609687638439,ocr_if_nonempty_else_qwen,OCR-first,49.8291247596145,0.498291247596145,0,0.0
0.06259609687638439,set_union,Union,186.4473979782676,1.864473979782676,0,0.0
0.06377914478433758,set_intersection,Intersection,16.434553037809692,0.16434553037809693,1,1.0
0.06377914478433758,paddleocr_geometry,OCR joined,41.0542583642398,0.410542583642398,0,0.0
0.06377914478433758,ocr_if_nonempty_else_qwen,OCR-first,50.0337920476904,0.500337920476904,0,0.0
0.06377914478433758,set_union,Union,186.56925191278677,1.8656925191278677,0,0.0
0.06498455195145157,set_intersection,Intersection,16.726261572251282,0.16726261572251283,1,1.0
0.06498455195145157,paddleocr_geometry,OCR joined,41.28208031882435,0.4128208031882435,0,0.0
0.06498455195145157,ocr_if_nonempty_else_qwen,OCR-first,50.24232748760112,0.5024232748760112,0,0.0
0.06498455195145157,set_union,Union,186.6934088509995,1.866934088509995,0,0.0
0.0662127409611795,set_intersection,Intersection,17.02348331260544,0.1702348331260544,1,1.0
0.0662127409611795,paddleocr_geometry,OCR joined,41.514208041662926,0.41514208041662926,0,0.0
